empid,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,promotion_last_5years,salary,left
11851,0.16,0.7,3,178,3,1,0,low,0
11852,0.2,0.78,4,196,3,0,0,low,0
11853,0.53,0.51,4,240,2,0,0,low,0
11854,0.71,0.63,3,204,3,0,0,low,0
11855,0.7,0.93,3,250,3,0,0,low,0
11856,0.92,0.94,2,224,2,0,0,low,0
11857,0.81,0.92,4,268,3,0,0,low,0
11858,0.79,0.62,5,167,3,0,0,low,0
11859,0.53,0.64,3,168,3,0,0,low,0
11860,0.51,0.56,4,168,2,0,0,low,0
11861,0.78,0.9,5,158,3,0,0,low,0
11862,0.5,0.91,3,240,3,0,0,low,0
11863,0.92,1,4,261,4,0,0,medium,0
11864,0.59,0.54,4,176,2,0,0,medium,0
11865,0.77,0.55,3,217,3,0,0,medium,0
11866,0.74,0.87,5,224,2,0,0,medium,0
11867,0.67,0.97,4,196,3,0,0,medium,0
11868,0.56,0.59,3,223,3,0,0,medium,0
11869,0.84,0.44,5,131,5,1,0,medium,0
11870,0.53,0.77,2,167,2,0,0,medium,0
11871,0.86,0.71,5,273,3,0,0,medium,0
11872,0.77,0.68,3,98,3,0,0,medium,0
11873,0.97,0.94,4,253,3,0,0,medium,0
11874,0.69,0.87,5,174,3,0,0,medium,0
11875,0.73,0.9,3,274,2,0,0,high,0
11876,0.42,0.47,6,174,5,0,0,low,0
11877,0.4,0.47,5,173,5,0,0,medium,0
11878,0.33,0.41,2,198,4,0,0,medium,0
11879,0.68,0.66,3,238,2,0,0,medium,0
11880,0.78,0.8,3,256,2,0,0,medium,0
11881,0.92,0.6,3,179,2,0,0,low,0
11882,0.66,0.66,4,273,4,1,0,low,0
11883,0.6,0.45,3,104,4,0,0,low,0
11884,0.86,0.83,4,208,3,1,0,low,0
11885,0.61,0.49,3,275,2,0,0,low,0
11886,0.71,0.68,3,231,2,1,0,low,0
11887,0.86,0.62,4,186,3,0,0,low,0
11888,0.96,0.59,3,241,3,0,0,low,0
11889,0.7,0.54,3,194,2,1,0,low,0
11890,0.38,0.49,4,196,3,0,1,high,0
11891,0.39,0.75,6,185,3,0,1,high,0
11892,0.49,0.4,2,148,2,1,1,high,0
11893,0.78,0.62,4,150,3,0,1,high,0
11894,0.74,0.79,5,121,5,0,1,high,0
11895,0.82,0.76,4,266,3,0,1,high,0
11896,0.6,0.42,2,109,6,0,0,low,0
11897,0.72,0.99,3,143,4,0,0,low,0
11898,0.73,0.97,3,174,3,0,0,low,0
11899,0.89,0.55,4,159,2,0,0,medium,0
11900,0.74,0.94,4,157,2,0,0,medium,0
11901,0.83,0.57,2,222,2,0,0,medium,0
11902,0.24,0.88,5,199,5,1,0,medium,0
11903,0.93,0.89,3,255,7,1,0,medium,0
11904,0.96,0.62,4,253,7,0,0,medium,0
11905,0.16,0.68,5,149,7,1,0,medium,0
11906,0.21,0.85,6,285,7,0,0,medium,0
11907,0.69,0.54,3,164,7,0,0,medium,0
11908,0.66,0.96,3,243,3,1,0,medium,0
11909,0.67,0.39,2,207,7,0,0,medium,0
11910,0.85,0.58,4,186,7,0,0,medium,0
11911,0.37,0.92,4,211,7,0,0,high,0
11912,0.64,0.64,2,190,3,0,0,low,0
11913,0.91,0.82,2,241,3,0,0,medium,0
11914,0.96,0.68,3,206,3,0,0,medium,0
11915,0.74,0.7,4,273,3,0,0,medium,0
11916,0.94,0.99,2,157,3,0,0,medium,0
11917,0.37,0.72,3,183,2,0,0,low,0
11918,0.92,0.85,3,151,6,1,0,low,0
11919,0.86,0.72,3,217,3,0,0,low,0
11920,0.66,0.49,5,235,8,1,0,low,0
11921,0.19,0.61,4,127,8,0,0,low,0
11922,0.65,0.61,5,167,8,0,0,low,0
11923,0.92,0.44,3,260,8,0,0,low,0
11924,0.83,0.8,3,240,8,0,0,low,0
11925,0.94,0.82,4,187,3,0,0,low,0
11926,0.42,0.69,3,126,2,0,0,low,0
11927,0.78,0.53,6,168,3,0,0,low,0
11928,0.58,0.76,4,197,5,0,0,low,0
11929,0.5,0.64,2,170,8,0,0,low,0
11930,0.82,0.76,3,219,8,1,0,low,0
11931,0.97,0.92,6,137,8,1,0,low,0
11932,0.8,0.93,3,225,4,0,0,low,0
11933,0.82,0.84,3,194,3,0,0,low,0
11934,0.95,0.99,5,251,4,0,0,low,0
11935,0.88,0.51,5,195,4,0,0,low,0
11936,0.5,0.86,3,180,7,0,1,high,0
11937,0.53,0.8,2,225,7,1,1,high,0
11938,0.82,0.74,3,229,7,0,1,high,0
11939,0.15,0.74,6,144,7,0,1,high,0
11940,0.92,0.7,3,129,3,0,1,high,0
11941,0.53,0.74,3,172,10,0,1,high,0
11942,0.58,1,4,220,10,0,0,medium,0
11943,0.88,0.74,3,273,10,0,0,medium,0
11944,0.85,0.72,3,245,10,0,0,medium,0
11945,0.99,0.68,5,264,10,1,0,medium,0
11946,0.94,0.73,3,268,10,0,0,medium,0
11947,0.63,0.94,3,172,3,0,0,medium,0
11948,0.85,0.9,3,245,3,0,0,medium,0
11949,0.95,0.66,5,192,3,0,0,medium,0
11950,0.71,0.66,3,268,4,0,0,high,0
11951,0.49,0.88,4,244,3,0,0,low,0
11952,0.71,0.69,4,222,4,0,0,medium,0
11953,0.52,0.62,5,239,2,0,0,medium,0
11954,0.48,0.72,3,143,4,0,0,medium,0
11955,0.82,0.79,3,160,3,0,0,medium,0
11956,0.83,0.76,2,255,7,0,0,low,0
11957,0.85,0.87,4,152,7,0,0,low,0
11958,0.57,0.64,4,226,7,0,0,low,0
11959,0.16,0.63,5,266,7,0,0,low,0
11960,0.85,0.64,5,256,7,0,0,low,0
11961,0.82,0.67,3,198,3,1,0,low,0
11962,0.9,0.89,4,254,7,0,0,low,0
11963,0.92,0.64,2,104,7,0,0,low,0
11964,0.9,0.48,4,136,7,0,0,low,0
11965,0.82,0.8,5,205,3,0,0,low,0
11966,0.84,0.81,4,236,3,1,0,low,0
11967,0.92,0.65,3,176,3,0,0,low,0
11968,0.82,0.82,3,148,3,0,0,low,0
11969,0.8,0.8,4,146,3,1,0,low,0
11970,0.6,0.85,3,242,2,0,0,low,0
11971,0.14,0.38,5,115,6,1,0,high,0
11972,0.85,0.89,4,150,3,0,0,high,0
11973,0.55,0.81,3,239,8,0,0,high,0
11974,0.49,0.71,4,178,8,0,0,medium,0
11975,0.82,0.58,5,263,8,0,0,medium,0
11976,0.59,0.77,3,272,8,0,0,high,0
11977,0.9,0.82,3,133,8,0,0,medium,0
11978,0.62,0.72,3,149,3,1,0,medium,0
11979,0.61,0.68,3,193,2,0,0,medium,0
11980,0.52,0.55,5,174,3,1,0,medium,0
11981,0.79,0.87,4,223,5,0,0,medium,0
11982,0.49,0.89,4,201,8,0,0,medium,0
11983,0.73,0.67,2,139,8,0,0,medium,0
11984,0.67,0.49,5,241,8,0,0,medium,0
11985,0.52,0.61,4,187,4,1,0,medium,0
11986,0.72,0.64,4,192,3,0,0,medium,0
11987,0.48,0.5,5,142,4,0,0,medium,0
11988,0.19,0.79,4,229,4,0,0,medium,0
11989,0.49,0.49,3,104,7,0,0,high,0
11990,0.9,0.76,3,255,7,0,0,low,0
11991,0.49,0.49,4,212,7,0,0,medium,0
11992,0.6,0.53,2,235,7,0,0,medium,0
11993,0.62,0.85,3,237,3,1,0,medium,0
11994,0.64,0.5,4,253,10,0,1,high,0
11995,0.22,0.94,3,193,10,0,1,high,0
11996,0.9,0.55,3,259,10,1,1,high,0
11997,0.74,0.95,5,266,10,0,1,high,0
11998,0.85,0.54,3,185,10,0,1,high,0
11999,0.33,0.65,3,172,10,0,1,high,0
12000,0.5,0.73,4,180,3,0,0,low,0
12001,0.38,0.53,2,157,3,0,0,low,1
12002,0.8,0.86,5,262,6,0,0,medium,1
12003,0.11,0.88,7,272,4,0,0,medium,1
12004,0.72,0.87,5,223,5,0,0,low,1
12005,0.37,0.52,2,159,3,0,0,low,1
12006,0.41,0.5,2,153,3,0,0,low,1
12007,0.1,0.77,6,247,4,0,0,low,1
12008,0.92,0.85,5,259,5,0,0,low,1
12009,0.89,1,5,224,5,0,0,low,1
12010,0.42,0.53,2,142,3,0,0,low,1
12011,0.45,0.54,2,135,3,0,0,low,1
12012,0.11,0.81,6,305,4,0,0,low,1
12013,0.84,0.92,4,234,5,0,0,low,1
12014,0.41,0.55,2,148,3,0,0,low,1
12015,0.36,0.56,2,137,3,0,0,low,1
12016,0.38,0.54,2,143,3,0,0,low,1
12017,0.45,0.47,2,160,3,0,0,low,1
12018,0.78,0.99,4,255,6,0,0,low,1
12019,0.45,0.51,2,160,3,1,1,low,1
12020,0.76,0.89,5,262,5,0,0,low,1
12021,0.11,0.83,6,282,4,0,0,low,1
12022,0.38,0.55,2,147,3,0,0,low,1
12023,0.09,0.95,6,304,4,0,0,low,1
12024,0.46,0.57,2,139,3,0,0,low,1
12025,0.4,0.53,2,158,3,0,0,low,1
12026,0.89,0.92,5,242,5,0,0,low,1
12027,0.82,0.87,4,239,5,0,0,low,1
12028,0.4,0.49,2,135,3,0,0,low,1
12029,0.41,0.46,2,128,3,0,0,low,1
12030,0.38,0.5,2,132,3,0,0,low,1
12031,0.09,0.62,6,294,4,0,0,low,1
12032,0.45,0.57,2,134,3,0,0,low,1
12033,0.4,0.51,2,145,3,0,0,low,1
12034,0.45,0.55,2,140,3,0,0,low,1
12035,0.84,0.87,4,246,6,0,0,low,1
12036,0.1,0.94,6,255,4,0,0,low,1
12037,0.38,0.46,2,137,3,0,0,low,1
12038,0.45,0.5,2,126,3,0,0,low,1
12039,0.11,0.89,6,306,4,0,0,low,1
12040,0.41,0.54,2,152,3,0,0,low,1
12041,0.87,0.88,5,269,5,0,0,low,1
12042,0.45,0.48,2,158,3,0,0,low,1
12043,0.4,0.46,2,127,3,0,0,low,1
12044,0.1,0.8,7,281,4,0,0,low,1
12045,0.09,0.89,6,276,4,0,0,low,1
12046,0.84,0.74,3,182,4,0,0,low,1
12047,0.4,0.55,2,147,3,0,0,low,1
12048,0.57,0.7,3,273,6,0,0,low,1
12049,0.4,0.54,2,148,3,0,0,low,1
12050,0.43,0.47,2,147,3,0,0,low,1
12051,0.13,0.78,6,152,2,0,0,low,1
12052,0.44,0.55,2,135,3,0,0,low,1
12053,0.38,0.55,2,134,3,0,0,low,1
12054,0.39,0.54,2,132,3,0,0,low,1
12055,0.1,0.92,7,307,4,0,0,low,1
12056,0.37,0.46,2,140,3,0,0,low,1
12057,0.11,0.94,7,255,4,0,0,low,1
12058,0.1,0.81,6,309,4,0,0,low,1
12059,0.38,0.54,2,128,3,0,0,low,1
12060,0.85,1,4,225,5,0,0,low,1
12061,0.85,0.91,5,226,5,0,0,medium,1
12062,0.11,0.93,7,308,4,0,0,medium,1
12063,0.1,0.95,6,244,5,0,0,medium,1
12064,0.36,0.56,2,132,3,0,0,medium,1
12065,0.11,0.94,6,286,4,0,0,medium,1
12066,0.81,0.7,6,161,4,0,0,medium,1
12067,0.43,0.54,2,153,3,0,0,medium,1
12068,0.9,0.98,4,264,6,0,0,medium,1
12069,0.76,0.86,5,223,5,1,0,medium,1
12070,0.43,0.5,2,135,3,0,0,medium,1
12071,0.74,0.99,2,277,3,0,0,medium,1
12072,0.09,0.77,5,275,4,0,0,medium,1
12073,0.45,0.49,2,149,3,0,0,high,1
12074,0.09,0.87,7,295,4,0,0,low,1
12075,0.11,0.97,6,277,4,0,0,medium,1
12076,0.11,0.79,7,306,4,0,0,medium,1
12077,0.1,0.83,6,295,4,0,0,medium,1
12078,0.4,0.54,2,137,3,0,0,medium,1
12079,0.43,0.56,2,157,3,0,0,low,1
12080,0.39,0.56,2,142,3,0,0,low,1
12081,0.45,0.54,2,140,3,0,0,low,1
12082,0.38,0.49,2,151,3,0,0,low,1
12083,0.79,0.59,4,139,3,0,1,low,1
12084,0.84,0.85,4,249,6,0,0,low,1
12085,0.11,0.77,6,291,4,0,0,low,1
12086,0.11,0.87,6,305,4,0,0,low,1
12087,0.17,0.84,5,232,3,0,0,low,1
12088,0.44,0.45,2,132,3,0,0,low,1
12089,0.37,0.57,2,130,3,0,0,low,1
12090,0.1,0.79,6,291,4,0,0,low,1
12091,0.4,0.5,2,130,3,0,0,low,1
12092,0.89,1,5,246,5,0,0,low,1
12093,0.42,0.48,2,143,3,0,0,low,1
12094,0.46,0.55,2,129,3,0,0,low,1
12095,0.09,0.83,6,255,4,0,0,low,1
12096,0.37,0.51,2,155,3,0,0,low,1
12097,0.1,0.77,6,265,4,0,0,low,1
12098,0.1,0.84,6,279,4,0,0,low,1
12099,0.11,0.97,6,284,4,0,0,low,1
12100,0.9,1,5,221,6,0,0,medium,1
12101,0.38,0.52,2,154,3,0,0,medium,1
12102,0.36,0.52,2,147,3,0,0,medium,1
12103,0.42,0.46,2,150,3,0,0,medium,1
12104,0.09,0.94,7,267,4,0,0,medium,1
12105,0.43,0.52,2,158,3,0,0,medium,1
12106,0.24,0.46,7,224,5,0,0,medium,1
12107,0.91,1,4,257,5,0,0,medium,1
12108,0.44,0.5,2,148,3,0,0,medium,1
12109,0.71,0.87,3,177,4,0,0,medium,1
12110,0.4,0.49,2,155,3,0,0,medium,1
12111,0.43,0.47,2,144,3,0,0,medium,1
12112,0.09,0.85,6,289,4,0,0,high,1
12113,0.43,0.52,2,160,3,0,0,low,1
12114,0.9,0.96,4,258,5,0,0,medium,1
12115,0.84,1,5,234,5,0,0,medium,1
12116,0.37,0.48,2,137,3,0,0,medium,1
12117,0.86,0.68,5,263,2,0,0,medium,1
12118,0.11,0.84,6,251,4,0,0,low,1
12119,0.37,0.57,2,133,3,0,0,low,1
12120,0.4,0.46,2,132,3,0,0,low,1
12121,0.14,0.62,4,158,4,1,0,low,1
12122,0.4,0.46,2,135,3,0,0,low,1
12123,0.75,1,4,216,6,0,0,low,1
12124,0.11,0.84,6,300,5,1,0,low,1
12125,0.46,0.49,2,138,3,0,0,low,1
12126,0.11,0.92,6,260,4,0,0,low,1
12127,0.38,0.49,2,132,3,0,0,low,1
12128,0.7,0.89,3,183,5,0,0,low,1
12129,0.09,0.82,6,250,4,0,0,low,1
12130,0.37,0.45,2,151,3,0,0,low,1
12131,0.1,0.83,6,292,4,0,0,low,1
12132,0.38,0.57,2,140,3,0,0,low,1
12133,0.9,1,5,221,5,0,0,low,1
12134,0.44,0.51,2,138,3,0,0,low,1
12135,0.36,0.5,2,132,3,0,0,low,1
12136,0.31,0.84,7,133,5,0,0,low,1
12137,0.1,0.84,6,283,4,1,0,low,1
12138,0.42,0.48,2,129,3,0,0,low,1
12139,0.74,1,4,249,5,0,0,low,1
12140,0.73,0.87,5,257,5,0,0,low,1
12141,0.09,0.96,6,245,4,0,0,low,1
12142,0.45,0.53,2,155,3,0,0,low,1
12143,0.11,0.8,6,256,4,0,0,low,1
12144,0.37,0.47,2,152,3,0,0,low,1
12145,0.84,0.99,4,267,5,0,0,low,1
12146,0.41,0.46,2,151,3,0,0,low,1
12147,0.76,0.92,4,239,5,0,0,low,1
12148,0.11,0.87,6,306,4,0,0,low,1
12149,0.84,0.88,4,263,5,1,0,low,1
12150,0.39,0.5,2,147,3,0,0,low,1
12151,0.11,0.91,6,278,4,0,0,low,1
12152,0.45,0.56,2,154,3,0,0,low,1
12153,0.37,0.52,2,143,3,0,0,low,1
12154,0.4,0.52,2,155,3,0,0,low,1
12155,0.39,0.48,2,160,3,0,0,low,1
12156,0.11,0.8,6,304,4,0,0,low,1
12157,0.83,1,5,240,5,0,0,low,1
12158,0.11,0.92,6,305,4,0,0,low,1
12159,0.39,0.5,2,136,3,0,0,low,1
12160,0.45,0.45,2,132,3,0,0,low,1
12161,0.1,0.95,7,301,4,0,0,low,1
12162,0.9,0.98,5,243,6,0,0,low,1
12163,0.45,0.51,2,147,3,0,0,low,1
12164,0.79,0.89,5,239,5,0,0,low,1
12165,0.9,0.99,5,260,5,0,0,low,1
12166,0.11,0.84,7,296,4,0,0,low,1
12167,0.43,0.55,2,129,3,0,0,low,1
12168,0.31,0.54,5,132,5,0,0,low,1
12169,0.32,0.5,2,135,5,0,0,low,1
12170,0.45,0.57,2,158,3,0,0,low,1
12171,0.81,0.99,4,259,5,0,0,low,1
12172,0.41,0.46,2,160,3,0,1,low,1
12173,0.11,0.78,7,278,4,0,0,low,1
12174,0.1,0.88,6,284,4,0,0,low,1
12175,0.7,0.53,2,274,4,0,0,low,1
12176,0.54,0.74,4,164,2,0,0,low,1
12177,0.41,0.48,2,148,3,0,0,low,1
12178,0.38,0.5,2,140,3,0,0,medium,1
12179,0.37,0.51,2,127,3,0,0,medium,1
12180,0.11,0.85,6,308,5,0,0,medium,1
12181,0.4,0.47,2,146,3,0,0,medium,1
12182,0.1,0.84,6,261,4,0,0,medium,1
12183,0.89,0.99,5,257,5,0,0,medium,1
12184,0.11,0.8,6,285,4,0,0,medium,1
12185,0.36,0.55,2,141,3,0,0,medium,1
12186,0.4,0.46,2,127,3,0,0,medium,1
12187,0.09,0.85,6,297,4,0,0,medium,1
12188,0.4,0.46,2,143,3,0,0,medium,1
12189,0.37,0.55,2,152,3,0,0,medium,1
12190,0.44,0.51,2,156,3,0,0,high,1
12191,0.09,0.8,7,283,5,0,0,low,1
12192,0.92,0.87,4,226,6,1,0,medium,1
12193,0.74,0.91,4,232,5,0,0,medium,1
12194,0.09,0.82,6,249,4,0,0,medium,1
12195,0.89,0.95,4,275,5,0,0,medium,1
12196,0.09,0.8,6,304,4,0,0,low,1
12197,0.27,0.54,7,278,3,0,0,low,1
12198,0.1,0.91,6,287,4,0,0,low,1
12199,0.1,0.89,7,285,4,0,0,low,1
12200,0.77,0.94,5,226,6,0,0,low,1
12201,0.9,0.82,5,259,5,0,0,low,1
12202,0.39,0.5,2,135,3,0,0,low,1
12203,0.76,1,5,219,5,0,0,low,1
12204,0.1,0.93,6,256,4,0,0,low,1
12205,0.87,0.9,5,254,6,0,0,low,1
12206,0.38,0.5,2,153,3,0,0,low,1
12207,0.77,0.99,5,228,5,0,0,low,1
12208,0.78,0.87,4,228,5,0,0,low,1
12209,0.44,0.5,2,128,3,0,0,low,1
12210,0.38,0.52,2,153,3,0,0,low,1
12211,0.43,0.46,2,156,3,0,0,low,1
12212,0.39,0.5,4,294,3,0,0,low,1
12213,0.88,1,5,219,5,0,0,low,1
12214,0.45,0.46,2,153,3,0,0,low,1
12215,0.4,0.53,2,151,3,0,0,low,1
12216,0.36,0.51,2,155,3,0,0,low,1
12217,0.36,0.48,2,158,3,0,0,low,1
12218,0.9,0.98,5,245,5,0,0,low,1
12219,0.43,0.53,2,131,3,0,0,low,1
12220,0.89,0.87,5,225,5,0,0,low,1
12221,0.1,0.84,6,286,4,0,0,low,1
12222,0.37,0.5,2,135,3,0,0,low,1
12223,0.37,0.51,2,153,3,0,0,low,1
12224,0.87,0.9,5,252,5,0,0,low,1
12225,0.4,0.56,2,149,3,0,0,low,1
12226,0.9,0.97,4,258,5,0,0,low,1
12227,0.37,0.46,2,158,3,0,0,low,1
12228,0.44,0.54,2,149,3,0,0,low,1
12229,0.85,0.95,5,236,5,0,0,low,1
12230,0.78,0.98,5,239,6,0,0,low,1
12231,0.42,0.47,2,159,3,0,0,low,1
12232,0.92,0.99,5,255,6,0,0,low,1
12233,0.11,0.83,6,244,4,0,0,low,1
12234,0.42,0.56,2,134,3,0,0,low,1
12235,0.48,0.57,4,270,4,0,0,low,1
12236,0.83,0.85,4,255,5,0,0,low,1
12237,0.4,0.53,2,151,3,0,0,low,1
12238,0.43,0.45,2,135,3,0,0,low,1
12239,0.43,0.53,2,146,3,0,0,low,1
12240,0.1,0.97,7,254,4,0,0,low,1
12241,0.1,0.87,7,289,4,0,0,low,1
12242,0.37,0.46,2,156,3,0,0,low,1
12243,0.38,0.53,2,156,3,0,0,low,1
12244,0.4,0.5,2,128,3,0,0,low,1
12245,0.89,0.86,5,275,5,0,0,low,1
12246,0.45,0.46,2,155,3,0,0,low,1
12247,0.37,0.48,2,159,3,0,0,low,1
12248,0.46,0.49,2,148,3,0,0,low,1
12249,0.87,0.91,4,228,5,0,0,low,1
12250,0.11,0.84,6,298,4,0,0,low,1
12251,0.79,0.87,5,261,5,0,0,low,1
12252,0.79,0.92,5,254,6,0,0,low,1
12253,0.19,0.59,7,192,3,0,0,low,1
12254,0.87,0.98,4,248,5,0,0,low,1
12255,0.6,0.92,2,258,5,0,0,low,1
12256,0.44,0.45,2,156,3,0,0,medium,1
12257,0.11,0.81,6,266,4,1,0,medium,1
12258,0.42,0.54,2,156,3,0,0,medium,1
12259,0.88,0.88,5,232,5,1,0,medium,1
12260,0.11,0.84,6,287,4,0,0,medium,1
12261,0.46,0.46,2,154,3,0,0,medium,1
12262,0.82,0.97,5,263,5,0,0,medium,1
12263,0.44,0.56,2,131,3,0,0,medium,1
12264,0.11,0.78,6,260,4,0,0,medium,1
12265,0.42,0.5,2,139,3,0,0,medium,1
12266,0.84,0.93,4,251,5,0,0,medium,1
12267,0.11,0.95,6,286,4,0,0,medium,1
12268,0.45,0.53,2,129,3,0,0,high,1
12269,0.38,0.56,2,156,3,0,0,low,1
12270,0.38,0.86,6,139,6,0,0,medium,1
12271,0.44,0.51,2,127,3,0,0,medium,1
12272,0.11,0.84,6,251,4,0,0,medium,1
12273,0.81,0.93,5,270,5,0,0,medium,1
12274,0.09,0.96,6,296,4,0,0,low,1
12275,0.11,0.9,6,254,4,0,0,low,1
12276,0.81,0.95,5,238,6,0,0,low,1
12277,0.1,0.97,6,267,4,1,0,low,1
12278,0.74,0.89,5,229,6,0,0,low,1
12279,0.09,0.78,6,254,4,0,0,low,1
12280,0.82,0.81,4,233,4,1,0,low,1
12281,0.1,0.98,6,268,4,0,0,low,1
12282,0.27,0.56,3,301,3,0,0,low,1
12283,0.83,0.92,5,267,6,0,0,low,1
12284,0.1,0.93,6,289,4,1,0,low,1
12285,0.38,0.47,2,144,3,0,0,low,1
12286,0.4,0.56,2,148,3,0,0,low,1
12287,0.11,0.83,6,306,4,0,0,low,1
12288,0.11,0.79,6,292,4,0,1,low,1
12289,0.82,0.91,5,232,5,0,0,low,1
12290,0.36,0.48,2,137,3,0,0,low,1
12291,0.4,0.46,2,128,3,0,0,low,1
12292,0.87,0.84,5,231,5,0,0,low,1
12293,0.41,0.49,2,146,3,0,0,low,1
12294,0.11,0.91,6,308,4,1,0,low,1
12295,0.1,0.93,6,253,4,0,0,medium,1
12296,0.38,0.51,2,146,3,0,0,medium,1
12297,0.39,0.55,2,156,3,0,0,medium,1
12298,0.4,0.52,2,147,3,0,0,medium,1
12299,0.45,0.48,2,136,3,0,0,medium,1
12300,0.74,0.84,5,249,5,0,0,medium,1
12301,0.45,0.55,2,151,3,0,0,medium,1
12302,0.12,1,3,278,4,0,0,medium,1
12303,0.1,0.77,7,250,5,0,0,medium,1
12304,0.37,0.55,2,127,3,0,0,medium,1
12305,0.89,0.87,5,255,5,0,0,medium,1
12306,0.45,0.47,2,135,3,0,0,medium,1
12307,0.37,0.46,2,149,3,0,0,high,1
12308,0.11,0.81,5,287,4,0,0,low,1
12309,0.41,0.48,2,145,3,0,0,medium,1
12310,0.1,0.94,6,285,4,0,0,medium,1
12311,0.1,0.93,7,305,4,0,0,medium,1
12312,0.11,0.95,7,300,4,0,0,medium,1
12313,0.4,0.54,2,139,3,0,0,low,1
12314,0.41,0.49,2,130,3,0,0,low,1
12315,0.1,0.81,6,268,4,0,0,low,1
12316,0.73,0.86,4,245,6,0,0,low,1
12317,0.43,0.47,2,135,3,0,0,low,1
12318,0.37,0.46,2,153,3,0,0,low,1
12319,0.11,0.94,6,276,4,0,0,low,1
12320,0.4,0.46,2,130,3,0,0,low,1
12321,0.41,0.54,2,153,3,1,0,low,1
12322,0.82,0.84,5,244,5,0,0,low,1
12323,0.61,0.47,2,253,3,0,0,low,1
12324,0.11,0.91,7,287,4,0,0,low,1
12325,0.37,0.45,2,131,3,0,0,low,1
12326,0.41,0.52,2,135,3,0,0,low,1
12327,0.37,0.52,2,157,3,0,0,low,1
12328,0.88,0.99,5,262,6,0,0,low,1
12329,0.1,0.85,6,266,4,0,0,low,1
12330,0.44,0.48,2,148,3,0,0,low,1
12331,0.38,0.57,2,140,3,0,0,low,1
12332,0.11,0.85,7,302,4,0,0,low,1
12333,0.09,0.98,6,271,4,0,0,low,1
12334,0.45,0.52,2,145,3,0,0,medium,1
12335,0.1,0.81,6,290,4,0,0,medium,1
12336,0.45,0.47,2,151,3,0,0,medium,1
12337,0.77,0.87,5,266,5,0,0,medium,1
12338,0.44,0.51,2,140,3,0,0,medium,1
12339,0.39,0.5,2,142,3,0,0,medium,1
12340,0.1,0.91,6,246,4,0,0,medium,1
12341,0.09,0.89,7,308,5,0,0,medium,1
12342,0.37,0.47,2,141,3,0,0,medium,1
12343,0.9,1,5,232,5,0,0,medium,1
12344,0.41,0.56,2,143,3,0,0,medium,1
12345,0.37,0.52,2,155,3,0,0,medium,1
12346,0.1,0.86,6,278,4,0,0,high,1
12347,0.81,1,4,253,5,0,0,low,1
12348,0.11,0.8,6,282,4,0,0,medium,1
12349,0.11,0.84,7,264,4,0,0,medium,1
12350,0.4,0.46,2,149,3,0,0,medium,1
12351,0.09,0.8,6,304,5,0,0,medium,1
12352,0.48,0.93,3,219,6,0,0,low,1
12353,0.91,0.91,4,262,6,0,0,low,1
12354,0.43,0.57,2,135,3,0,0,low,1
12355,0.33,0.88,6,219,5,0,0,low,1
12356,0.41,0.57,2,136,3,0,0,low,1
12357,0.41,0.55,2,154,3,0,0,low,1
12358,0.37,0.54,2,149,3,0,0,low,1
12359,0.31,0.62,6,135,5,0,0,low,1
12360,0.09,0.91,6,275,4,0,0,low,1
12361,0.1,0.87,6,290,4,0,0,low,1
12362,0.76,0.9,4,263,5,0,0,low,1
12363,0.41,0.54,2,145,3,0,0,low,1
12364,0.72,0.96,5,267,5,0,0,low,1
12365,0.4,0.5,2,141,3,1,0,low,1
12366,0.91,0.87,4,235,5,0,0,low,1
12367,0.1,0.83,6,258,4,0,0,low,1
12368,0.4,0.56,2,131,3,0,0,low,1
12369,0.82,0.86,5,243,5,0,0,low,1
12370,0.1,0.82,6,266,4,0,0,low,1
12371,0.37,0.45,2,142,3,0,0,low,1
12372,0.36,0.51,2,135,3,0,0,low,1
12373,0.39,0.48,2,141,3,0,0,medium,1
12374,0.36,0.57,2,142,3,0,0,medium,1
12375,0.86,0.84,5,254,5,0,0,medium,1
12376,0.73,0.99,5,262,5,0,0,medium,1
12377,0.56,0.71,4,296,2,0,0,medium,1
12378,0.44,0.56,2,158,3,0,0,medium,1
12379,0.31,0.56,4,238,2,0,0,medium,1
12380,0.77,0.93,4,231,5,0,0,medium,1
12381,0.44,0.45,2,156,3,0,0,medium,1
12382,0.38,0.46,2,145,3,0,0,medium,1
12383,0.45,0.48,2,144,3,0,0,medium,1
12384,0.38,0.51,2,159,3,0,0,medium,1
12385,0.36,0.48,2,156,3,0,0,high,1
12386,0.75,0.9,5,256,5,0,0,low,1
12387,0.1,0.93,6,298,4,0,0,medium,1
12388,0.1,0.97,6,247,4,0,0,medium,1
12389,0.45,0.5,2,157,3,0,0,medium,1
12390,0.42,0.57,2,154,3,1,0,medium,1
12391,0.78,1,4,253,5,0,0,low,1
12392,0.45,0.55,2,148,3,0,0,low,1
12393,0.84,1,4,261,5,0,0,low,1
12394,0.11,0.93,6,282,4,0,0,low,1
12395,0.42,0.56,2,133,3,0,0,low,1
12396,0.45,0.46,2,128,3,0,0,low,1
12397,0.46,0.57,2,139,3,0,0,low,1
12398,0.09,0.79,6,293,5,0,0,low,1
12399,0.87,0.83,4,265,6,0,0,low,1
12400,0.1,0.87,6,250,4,0,0,low,1
12401,0.91,1,5,251,6,0,0,low,1
12402,0.76,0.92,4,246,5,0,0,low,1
